DateTime,RelTime,TPM1,TPM2.5,TPM10,PM1,PM2.5,PM10,CO2,TempC,Humidity,NO,CO,NO2,O3,X
2015-12-14 15:07:00,65439665,150,213,322,99,141,214,1030.3,14.63,45,26.33,123.59,-35.12,1419.65,NA
2015-12-14 15:08:00,65498514,154,223,328,101,147,218,1018.71,14.54,44.48,32.95,137.04,-21.31,1404.71,NA
2015-12-14 15:09:00,65557361,155,219,320,94,146,198,1028.44,14.43,45.05,41.24,153.84,-32.31,1415.96,NA
2015-12-14 15:10:00,65616209,151,216,314,99,143,208,1026.95,14.41,45.9,42.9,150.96,-20.54,1351.01,NA
2015-12-14 15:11:00,65675057,151,217,314,100,143,208,1031.75,14.43,46.33,43.23,157.2,-25.66,1370.77,NA
2015-12-14 15:12:00,65733905,152,219,314,97,145,202,1028.3,14.43,47.08,47.54,160.56,-27.96,1378.95,NA
2015-12-14 15:13:00,65792762,149,211,311,98,139,206,1014.48,14.45,47.05,43.56,149.04,-12.61,1360.13,NA
2015-12-14 15:14:00,65851610,152,218,311,96,144,200,1006.24,14.5,46.81,38.92,144.24,-30.01,1395.69,NA
2015-12-14 15:15:00,65910458,152,214,306,100,142,203,1004.19,14.5,46.55,36.6,137.04,-26.17,1416.73,NA
2015-12-14 15:16:00,65969305,161,229,318,104,152,208,1011.13,14.47,46.38,38.59,137.52,-27.45,1444.4,NA
2015-12-14 15:17:00,66028153,153,214,314,101,142,208,1001.82,14.47,46.45,38.26,139.92,-21.82,1411.26,NA
2015-12-14 15:18:00,66087001,152,212,310,100,140,205,1006.42,14.5,46.76,42.9,148.56,-34.1,1411.81,NA
2015-12-14 15:19:00,66145850,144,207,304,95,137,202,991.02,14.56,46.77,37.93,135.12,-21.05,1415.36,NA
2015-12-14 15:20:00,66204697,150,214,313,99,141,207,1009.31,14.59,46.47,34.94,133.2,-21.56,1446.61,NA
2015-12-14 15:21:00,66263545,148,210,301,98,139,200,1034.86,14.64,46.35,36.6,133.68,-35.38,1448.94,NA
2015-12-14 15:22:00,66322393,153,216,315,101,143,209,1018.81,14.61,46.04,29.31,132.24,-19.26,1436.85,NA
2015-12-14 15:23:00,66381240,153,220,325,101,146,215,1026.91,14.55,45.91,32.29,136.08,-38.71,1453.4,NA
2015-12-14 15:24:00,66440089,148,215,311,97,142,206,1020.81,14.53,46.37,40.58,141.36,-23.61,1410.27,NA
2015-12-14 15:25:00,66498937,155,224,321,102,148,213,1008.24,14.47,46.34,31.96,130.8,-21.05,1406.95,NA
2015-12-14 15:26:00,66557785,158,222,326,104,147,216,998.51,14.36,46.25,29.97,135.12,-34.1,1413.91,NA
2015-12-14 15:26:00,66616633,149,210,309,98,139,205,978.59,14.35,46.8,41.57,144.24,-22.84,1372.85,NA
2015-12-14 15:27:00,66675480,153,221,314,101,146,208,979.52,14.42,47,42.23,140.4,-23.1,1382.7,NA
2015-12-14 15:28:00,66734328,154,219,321,101,145,213,974.31,14.43,46.89,40.58,140.88,-11.07,1416.16,NA
2015-12-14 15:29:00,66793177,152,218,321,94,145,202,980.08,14.39,46.87,43.23,145.68,-29.24,1466.01,NA
2015-12-14 15:30:00,66852025,152,218,311,99,144,203,969.6,14.37,47.43,40.25,142.32,-17.21,1421.69,NA
2015-12-14 15:31:00,66910872,151,217,310,99,143,205,963.88,14.36,47.46,43.23,144.72,-22.59,1428.18,NA
2015-12-14 15:32:00,66969720,152,218,324,100,144,215,967.23,14.39,47.85,42.57,144.24,-31.03,1483.93,NA
2015-12-14 15:33:00,67028568,146,211,306,96,139,203,967.04,14.45,47.82,40.25,135.12,-28.47,1470.11,NA
2015-12-14 15:34:00,67087417,150,213,304,99,141,201,973.28,14.5,47.34,33.62,131.28,-29.5,1472.17,NA
2015-12-14 15:35:00,67146264,149,211,303,98,139,201,972.63,14.53,47.13,37.26,136.08,-20.03,1451.67,NA
2015-12-14 15:36:00,67205112,152,217,310,100,144,205,971.7,14.57,47.02,35.61,138.96,-25.66,1443.29,NA
2015-12-14 15:37:00,67263960,151,214,316,100,141,209,978.03,14.6,46.77,28.65,121.19,-16.96,1439.7,NA
2015-12-14 15:39:00,67381655,153,221,333,101,146,221,998.32,14.58,45.95,24.34,115.43,-18.75,1437.66,NA
2015-12-14 15:40:00,67440504,155,220,315,102,146,209,995.86,14.45,46.06,32.95,137.52,-23.36,1429.85,NA
2015-12-14 15:41:00,67499353,155,221,304,102,146,201,978.22,14.35,46.78,34.61,138.48,-17.98,1386.58,NA
2015-12-14 15:42:00,67558208,156,226,327,103,149,216,968.91,14.25,47.18,39.58,139.44,-31.29,1505.34,NA
2015-12-14 15:43:00,67617056,157,227,340,104,150,225,968.39,14.17,47.36,38.59,137.52,-18.24,1456.86,NA
2015-12-14 15:44:00,67675904,147,214,309,97,142,205,958.25,14.18,48.1,44.89,145.68,-31.54,1444.76,NA
2015-12-14 15:45:00,67734753,150,212,309,99,140,205,963.04,14.28,48.26,45.88,140.88,-18.75,1526.47,NA
2015-12-14 15:46:00,67793600,150,218,308,99,144,204,961.46,14.33,48.04,39.58,131.76,-15.94,1500.71,NA
2015-12-14 15:47:00,67852448,148,214,317,97,142,211,962.85,14.37,47.44,32.62,124.07,-21.56,1474.46,NA
2015-12-14 15:48:00,67911296,150,214,313,99,142,207,960.85,14.34,47.41,37.93,132.72,-33.59,1482.52,NA
2015-12-14 15:49:00,67970144,151,216,315,100,143,209,962.16,14.31,47.3,31.3,126.95,-12.1,1446.08,NA
2015-12-14 15:50:00,68028992,148,213,311,98,141,206,961.41,14.3,47.6,36.6,134.16,-32.31,1464.31,NA
2015-12-14 15:51:00,68087841,150,211,300,99,140,199,961.13,14.34,47.15,26.33,119.75,-25.66,1467.47,NA
2015-12-14 15:52:00,68146689,154,219,317,102,145,210,962.44,14.28,46.87,33.95,132.24,-25.91,1495.18,NA
2015-12-14 15:53:00,68205536,154,220,322,102,145,214,961.78,14.19,47.35,31.96,130.8,-22.59,1467.59,NA
2015-12-14 15:54:00,68264384,158,225,330,105,149,219,966.02,14.03,46.8,23.34,121.19,-26.17,1445.64,NA
2015-12-14 15:55:00,68323232,154,223,328,102,148,217,963.51,13.93,47.51,41.9,140.88,-24.12,1423.12,NA
2015-12-14 15:56:00,68382081,149,215,314,98,142,208,958.62,13.97,48.36,45.22,144.24,-19.52,1407.28,NA
2015-12-14 15:57:00,68440929,148,209,312,98,138,207,960.57,14.07,48.22,37.59,132.72,-27.96,1418.89,NA
2015-12-14 15:58:00,68499777,152,213,312,100,141,207,959.88,14.13,47.35,26.33,112.07,-24.12,1439.41,NA
2015-12-14 15:59:00,68558624,149,211,308,98,140,204,961.41,14.13,47.09,33.62,126.95,-34.87,1472.87,NA
2015-12-14 16:00:00,68617472,151,217,315,99,144,209,958.39,14.11,47.2,33.29,134.64,-21.05,1423.25,NA
2015-12-14 16:01:00,68676320,152,215,320,94,143,201,959.6,14.1,47.23,33.29,123.11,-36.15,1446.41,NA
2015-12-14 16:02:00,68735169,150,214,310,99,142,205,958.01,14.08,47.11,34.94,128.88,-23.36,1422.5,NA
2015-12-14 16:03:00,68794017,151,216,310,100,143,206,955.78,14.04,47.28,34.28,128.88,-26.94,1448.36,NA
2015-12-14 16:04:00,68852865,157,228,334,103,151,221,960.29,13.9,47.09,34.94,136.08,-19.26,1455.77,NA
2015-12-14 16:05:00,68911712,148,217,320,98,143,212,959.36,13.84,48.14,42.23,141.36,-31.54,1423.21,NA
2015-12-14 16:06:00,68970560,150,215,311,99,142,206,958.94,13.86,48.35,41.57,138,-35.12,1430.16,NA
2015-12-14 16:07:00,69029409,148,210,297,98,139,197,962.99,13.92,48.58,42.57,138.48,-24.63,1529.52,NA
2015-12-14 16:08:00,69088257,148,212,311,98,140,206,965.27,13.98,48.6,38.59,134.16,-12.87,1611.19,NA
2015-12-14 16:09:00,69147104,149,214,316,98,142,209,961.6,13.98,48.35,36.93,129.36,-34.87,1545.4,NA
2015-12-14 16:10:00,69205952,152,214,320,98,142,209,962.16,13.96,48.17,35.61,132.24,-15.42,1472.08,NA
2015-12-14 16:11:00,69264808,149,214,312,96,142,203,958.66,13.96,48.28,38.26,130.8,-29.5,1454.83,NA
2015-12-14 16:12:00,69323656,151,214,317,99,141,210,959.64,13.95,48.04,38.92,132.72,-25.15,1469.85,NA
2015-12-14 16:13:00,69382505,152,215,309,100,142,205,961.23,13.95,48.12,34.94,128.4,-17.98,1450.17,NA
2015-12-14 16:14:00,69441352,151,218,320,96,145,209,958.9,13.93,48.21,41.24,139.92,-30.26,1492.24,NA
2015-12-14 16:15:00,69500200,154,221,328,95,147,203,960.25,13.9,48.45,38.92,133.68,-17.73,1606.39,NA
2015-12-14 16:16:00,69559048,149,214,305,98,141,202,962.11,13.86,48.19,30.97,122.63,-17.98,1529.53,NA
2015-12-14 16:17:00,69617896,151,212,313,100,140,208,968.91,13.86,48.01,35.27,127.43,-14.14,1471.74,NA
2015-12-14 16:18:00,69676743,148,213,307,95,141,200,961.23,13.88,47.99,31.96,126.47,-20.29,1458.88,NA
2015-12-14 16:18:00,69735593,152,215,318,98,143,208,960.85,13.81,47.92,39.25,134.64,-36.92,1503.8,NA
2015-12-14 16:19:00,69794440,154,219,317,102,145,210,963.41,13.73,48.64,37.26,131.76,-15.94,1436.59,NA
2015-12-14 16:20:00,69853288,154,218,316,101,144,209,960.67,13.64,48.56,38.59,127.91,-36.66,1468.2,NA
2015-12-14 16:21:00,69912136,152,215,306,100,143,203,971.65,13.57,48.94,41.24,140.88,-24.63,1443.86,NA
2015-12-14 16:22:00,69970984,152,215,315,100,143,209,965.14,13.58,49.25,37.93,128.88,-29.5,1445.9,NA
2015-12-14 16:23:00,70029833,151,215,315,93,143,198,972.12,13.59,49.24,40.58,138.48,-23.61,1444.95,NA
2015-12-14 16:24:00,70088681,149,213,317,98,141,210,971.42,13.65,49.51,44.22,139.92,-27.19,1472.4,NA
2015-12-14 16:25:00,70147528,150,215,315,99,142,209,971.14,13.7,49.07,39.25,129.36,-20.54,1577.51,NA
2015-12-14 16:26:00,70206376,152,219,318,100,145,211,966.3,13.71,49.13,39.91,135.12,-25.66,1564.69,NA
2015-12-14 16:27:00,70265224,156,222,328,103,147,217,972.86,13.64,48.98,38.59,135.6,-20.29,1476.22,NA
2015-12-14 16:28:00,70324072,149,208,303,98,138,201,965.46,13.63,49.18,40.58,132.72,-20.03,1433.8,NA
2015-12-14 16:29:00,70382921,154,216,315,102,143,209,965.97,13.59,49.04,37.26,134.64,-26.94,1442.58,NA
2015-12-14 16:30:00,70441769,153,218,317,99,145,207,969.09,13.55,49.68,47.54,146.64,-26.17,1433.02,NA
2015-12-14 16:31:00,70500617,155,224,317,102,148,210,964.25,13.52,49.67,43.56,134.16,-15.94,1521.73,NA
2015-12-14 16:32:00,70559464,152,217,320,100,143,212,964.02,13.46,50.03,42.9,142.32,-28.73,1466.82,NA
2015-12-14 16:33:00,70618312,150,217,321,95,144,206,969.32,13.47,50.12,42.57,136.56,-31.29,1420.73,NA
2015-12-14 16:34:00,70677161,150,214,310,99,141,205,971.19,13.49,49.94,44.22,125.99,3.76,1513.72,NA
2015-12-14 16:35:00,70736009,153,219,321,101,145,213,970.26,13.43,49.91,49.2,142.32,-3.4,1670.04,NA
2015-12-14 16:36:00,70794857,151,217,312,94,144,197,966.49,13.44,50.14,46.54,137.04,-29.24,1579.52,NA
2015-12-14 16:37:00,70853705,153,219,319,101,145,211,966.9,13.47,49.89,39.58,132.72,-15.42,1492.05,NA
2015-12-14 16:38:00,70912552,147,209,299,97,138,198,962.99,13.5,49.91,43.23,135.6,-25.66,1464.31,NA
2015-12-14 16:39:00,70971401,148,212,316,96,140,206,961.64,13.53,49.76,39.58,129.84,-23.1,1435.25,NA
2015-12-14 16:40:00,71030257,149,210,313,99,139,208,973.61,13.55,49.84,39.91,131.76,-16.96,1425.51,NA
2015-12-14 16:41:00,71089105,148,214,311,98,142,206,967.23,13.53,50.12,40.58,137.04,-15.42,1413.23,NA
2015-12-14 16:42:00,71147953,157,219,320,103,145,212,974.86,13.55,50.23,38.92,130.32,-36.92,1438.11,NA
2015-12-14 16:43:00,71206800,150,214,309,99,141,205,973.61,13.54,49.75,38.92,132.72,-14.91,1427.7,NA
2015-12-14 16:44:00,71265648,150,215,310,99,142,205,968.81,13.51,50.22,41.24,136.08,-26.68,1438,NA
2015-12-14 16:45:00,71324498,148,209,306,97,138,203,961.88,13.55,50.54,44.55,142.32,-25.91,1534.59,NA
2015-12-14 16:46:00,71383345,151,217,305,100,144,202,966.58,13.57,50.41,41.24,135.6,-12.61,1648.64,NA
2015-12-14 16:47:00,71442193,149,213,313,96,141,204,965.51,13.56,50.64,43.56,136.08,-35.38,1586.1,NA
2015-12-14 16:48:00,71501041,149,216,325,98,143,215,973.14,13.5,50.51,39.25,133.68,-28.73,1476.28,NA
2015-12-14 16:49:00,71559889,147,209,296,97,138,196,962.53,13.48,50.66,42.23,133.2,-25.15,1441.47,NA
2015-12-14 16:50:00,71618737,145,206,311,96,137,207,958.76,13.52,50.59,39.25,131.28,-25.4,1430.82,NA
2015-12-14 16:51:00,71677586,148,210,301,98,139,199,968.44,13.5,50.4,39.91,126.95,-11.84,1410.48,NA
2015-12-14 16:52:00,71736434,149,213,312,98,141,207,968.81,13.48,50.15,37.26,124.07,-33.08,1451.27,NA
2015-12-14 16:53:00,71795282,152,219,319,100,144,211,964.72,13.41,50.13,40.25,132.24,-20.03,1416.98,NA
2015-12-14 16:54:00,71854129,149,218,307,98,144,204,959.22,13.36,50.54,43.56,133.2,-32.57,1507.78,NA
2015-12-14 16:55:00,71912977,152,217,319,100,144,211,968.11,13.29,50.68,43.23,133.68,-32.82,1531.29,NA
2015-12-14 16:56:00,71971826,150,213,311,97,141,202,960.01,13.24,51.12,44.22,142.32,-21.05,1463.71,NA
2015-12-14 16:57:00,72030674,147,209,301,93,138,193,971.28,13.24,51.44,44.89,138.48,-28.47,1437.53,NA
2015-12-14 16:58:00,72089522,150,214,321,99,142,213,953.31,13.27,51.39,39.25,130.32,-20.29,1403.7,NA
2015-12-14 16:59:00,72148370,149,212,308,98,140,204,949.17,13.3,51.53,41.24,138,-44.85,1436.86,NA
2015-12-14 17:00:00,72207217,147,213,316,97,141,210,945.96,13.36,51.41,39.91,127.43,-26.94,1411.58,NA
2015-12-14 17:01:00,72266065,150,214,307,99,141,203,959.69,13.36,51.1,39.25,132.24,-26.94,1406.85,NA
2015-12-14 17:02:00,72324914,147,207,298,97,137,198,959.74,13.36,51.16,34.94,123.11,-20.8,1400.79,NA
2015-12-14 17:03:00,72383762,149,211,304,94,140,195,953.59,13.33,50.99,37.59,127.91,-22.59,1407.68,NA
2015-12-14 17:04:00,72442610,148,213,301,98,141,199,948.66,13.29,50.97,39.25,131.28,-22.33,1462.48,NA
2015-12-14 17:05:00,72501458,145,206,314,96,136,208,953.96,13.24,51.39,43.56,133.68,-20.29,1501.45,NA
2015-12-14 17:06:00,72560306,151,215,319,100,142,212,948.7,13.2,51.76,45.88,144.24,-13.63,1567.67,NA
2015-12-14 17:07:00,72619153,152,215,307,100,142,203,959.74,13.11,52.06,43.89,139.92,-28.22,1489.17,NA
2015-12-14 17:08:00,72678001,150,212,305,99,140,202,980.82,13.06,52.26,43.56,138,-33.59,1434.69,NA
2015-12-14 17:09:00,72736857,147,210,294,97,139,194,954.75,13.13,52.46,43.23,133.2,-19.52,1389.94,NA
2015-12-14 17:09:00,72795705,146,208,299,96,138,198,964.44,13.17,51.94,41.24,128.4,-32.82,1418.3,NA
2015-12-14 17:10:00,72854552,152,215,306,100,142,203,972.02,13.13,51.97,41.9,132.24,-26.17,1405.7,NA
2015-12-14 17:11:00,72913400,153,223,325,101,147,216,961.69,13.04,51.88,37.59,128.4,-13.38,1393.34,NA
2015-12-14 17:12:00,72972249,150,214,313,97,142,204,934.74,12.99,51.84,39.91,123.59,-29.75,1405.81,NA
2015-12-14 17:13:00,73031097,151,211,303,99,140,201,934.37,12.95,51.72,38.92,128.88,-28.73,1397.45,NA
2015-12-14 17:14:00,73089945,147,210,294,97,139,195,954.66,12.94,52.15,43.89,129.84,-32.57,1379.55,NA
2015-12-14 17:15:00,73148792,146,206,295,96,136,195,946.7,13.02,52.39,43.56,129.84,-26.68,1398.05,NA
2015-12-14 17:16:00,73207640,145,206,287,96,136,190,933.62,13.08,52.08,39.58,121.19,-28.98,1405.71,NA
2015-12-14 17:17:00,73266488,147,211,309,97,139,205,933.62,13.12,51.88,40.25,124.55,-28.47,1409.68,NA
2015-12-14 17:18:00,73325337,149,206,303,98,136,201,950.66,13.16,52,44.89,128.4,-17.73,1409.32,NA
2015-12-14 17:19:00,73384185,149,209,312,98,138,207,965,13.22,51.92,39.58,127.92,-28.73,1427.93,NA
2015-12-14 17:20:00,73443033,145,203,301,95,134,200,943.82,13.24,51.95,39.91,125.99,-30.01,1443.51,NA
2015-12-14 17:21:00,73501881,145,206,290,95,136,192,948.7,13.27,51.83,39.91,126.95,-33.33,1462.69,NA
2015-12-14 17:22:00,73560729,143,204,291,94,135,193,944.19,13.34,52.14,41.9,131.28,-20.8,1430.74,NA
2015-12-14 17:23:00,73619578,147,207,311,95,137,203,958.2,13.38,51.91,39.25,122.63,-25.66,1455.9,NA
2015-12-14 17:24:00,73678425,145,206,290,96,136,192,958.76,13.39,51.78,37.26,116.87,-27.45,1464.9,NA
2015-12-14 17:25:00,73737273,144,203,296,95,135,196,958.15,13.38,51.62,35.27,121.67,-23.61,1478.58,NA
2015-12-14 17:26:00,73796121,144,204,295,95,135,195,943.96,13.38,51.43,37.26,118.31,-29.5,1457.98,NA
2015-12-14 17:27:00,73854969,143,204,291,94,135,193,967.88,13.42,51.66,37.93,121.19,-9.28,1440.8,NA
2015-12-14 17:28:00,73913817,144,206,300,95,136,198,947.21,13.44,51.61,34.28,120.71,-27.96,1490.89,NA
2015-12-14 17:29:00,73972666,147,211,300,97,140,199,953.5,13.38,51.59,34.94,122.15,-36.66,1489.75,NA
2015-12-14 17:30:00,74031513,146,206,307,92,137,197,951.78,13.36,52.06,40.58,129.84,-23.1,1448.91,NA
2015-12-14 17:31:00,74090361,146,206,296,96,136,196,949.87,13.35,52.04,34.61,118.31,-28.98,1460.89,NA
2015-12-14 17:32:00,74149209,146,204,297,96,135,197,948.47,13.35,52.05,37.26,119.27,-23.1,1454.69,NA
2015-12-14 17:33:00,74208057,144,205,295,95,135,196,955.55,13.35,51.84,34.94,118.79,-22.59,1450.25,NA
2015-12-14 17:34:00,74266906,143,203,297,94,134,196,958.71,13.39,51.92,37.26,117.35,-13.63,1436.82,NA
2015-12-14 17:35:00,74325754,144,206,304,95,136,202,967.88,13.4,51.6,29.31,115.91,-24.89,1445.29,NA
2015-12-14 17:36:00,74384602,145,206,303,96,136,200,977.8,13.42,51.62,33.29,119.75,-16.7,1424.6,NA
2015-12-14 17:37:00,74443450,145,206,302,95,137,200,977.52,13.46,51.93,37.59,125.51,-33.08,1450.22,NA
2015-12-14 17:39:00,74561153,142,204,300,94,135,199,960.15,13.41,52.26,31.3,114.95,-21.56,1430.32,NA
2015-12-14 17:40:00,74620002,145,204,303,96,135,201,958.48,13.37,52.53,35.94,122.63,-25.15,1445.68,NA
2015-12-14 17:41:00,74678850,145,208,295,95,137,195,959.27,13.39,52.2,31.63,108.23,-21.56,1433.47,NA
2015-12-14 17:42:00,74737698,145,205,294,95,135,195,962.25,13.4,52.31,36.27,125.03,-23.87,1446.39,NA
2015-12-14 17:43:00,74796546,146,211,310,92,140,198,966.49,13.4,52.32,32.95,115.91,-14.91,1431.38,NA
2015-12-14 17:44:00,74855394,145,205,302,95,136,200,967.65,13.4,52.37,33.29,119.27,-38.45,1452.5,NA
2015-12-14 17:45:00,74914243,145,205,296,95,136,196,961.74,13.41,52.28,31.63,114.47,-28.22,1454.49,NA
2015-12-14 17:46:00,74973091,143,208,307,94,138,203,964.39,13.38,52.42,35.61,116.87,-24.12,1452.03,NA
2015-12-14 17:47:00,75031939,145,203,299,96,134,198,963.92,13.4,52.6,33.62,119.75,-22.59,1452.35,NA
2015-12-14 17:48:00,75090786,148,209,308,97,138,204,969.09,13.42,52.31,31.63,111.59,-8.77,1453.7,NA
2015-12-14 17:49:00,75149634,150,212,319,99,140,211,969.32,13.32,52.67,35.94,122.15,-39.73,1501.19,NA
2015-12-14 17:50:00,75208482,149,208,308,98,138,204,956.99,13.27,52.95,39.91,126.47,-15.42,1464.2,NA
2015-12-14 17:51:00,75267331,149,215,313,99,142,207,957.32,13.23,52.89,32.62,120.71,-19.01,1473.25,NA
2015-12-14 17:52:00,75326179,150,208,308,99,137,204,974.12,13.21,53.12,34.28,115.43,-28.22,1475.51,NA
2015-12-14 17:53:00,75385027,147,206,312,95,136,204,970.07,13.29,52.71,33.95,111.11,-30.01,1468.21,NA
2015-12-14 17:54:00,75443875,149,211,298,98,140,197,965.69,13.33,52.74,36.27,117.83,-21.82,1469.59,NA
2015-12-14 17:55:00,75502723,151,211,302,99,139,200,967.51,13.31,53.04,38.92,122.63,-22.08,1491,NA
2015-12-14 17:56:00,75561571,148,211,312,97,140,207,958.11,13.34,52.81,30.97,111.59,-27.19,1483.43,NA
2015-12-14 17:57:00,75620420,150,213,311,99,141,206,958.57,13.32,52.62,34.61,120.23,-24.63,1484.85,NA
2015-12-14 17:58:00,75679268,151,215,312,100,142,207,965.14,13.33,52.82,33.29,117.83,-20.54,1482.91,NA
2015-12-14 17:59:00,75738116,146,208,304,96,137,202,974.68,13.4,52.48,31.3,111.11,-27.96,1481.43,NA
2015-12-14 18:00:00,75796964,145,208,295,95,137,195,961.04,13.42,52.58,37.59,120.71,-24.89,1482.08,NA
2015-12-14 18:00:00,75855812,147,210,307,95,139,200,959.6,13.41,52.49,32.29,113.51,-25.15,1494.55,NA
2015-12-14 18:01:00,75914661,149,210,310,98,139,205,958.9,13.37,52.68,34.61,117.83,-31.03,1503.38,NA
2015-12-14 18:02:00,75973509,148,211,314,98,140,208,951.31,13.38,52.7,34.28,113.03,-26.94,1487.25,NA
2015-12-14 18:03:00,76032357,143,204,306,94,135,203,963.04,13.38,52.78,34.94,117.35,-26.43,1492.27,NA
2015-12-14 18:04:00,76091204,146,213,321,96,141,213,961.13,13.37,52.94,38.26,118.31,-23.1,1479.92,NA
2015-12-14 18:05:00,76150052,151,216,305,99,143,202,964.58,13.34,53.09,37.26,117.35,-21.56,1497.06,NA
2015-12-14 18:06:00,76208908,153,218,323,98,145,209,960.39,13.28,53.1,35.61,113.99,-17.98,1484.33,NA
2015-12-14 18:07:00,76267757,150,216,317,99,143,210,955.27,13.2,53.45,38.92,121.67,-24.38,1477.63,NA
2015-12-14 18:08:00,76326605,151,220,320,99,146,212,948.75,13.19,53.34,32.95,108.23,-34.36,1486.29,NA
2015-12-14 18:09:00,76385453,157,224,320,103,148,212,952.8,13.11,53.74,39.91,128.88,-25.66,1487.96,NA
2015-12-14 18:10:00,76444300,154,219,324,101,145,215,964.95,13.02,54.02,38.26,124.07,-21.05,1453.2,NA
2015-12-14 18:11:00,76503148,153,219,329,101,145,218,961.09,12.98,54.23,41.24,122.15,-25.15,1447.25,NA
2015-12-14 18:12:00,76561997,154,223,334,101,148,221,924.08,12.87,54.39,38.59,119.75,-27.96,1458.31,NA
2015-12-14 18:13:00,76620845,156,220,316,103,145,210,946.98,12.78,54.85,44.55,129.84,-27.19,1449.8,NA
2015-12-14 18:14:00,76679693,155,220,311,102,146,206,941.02,12.78,54.96,42.23,124.55,-17.47,1407.89,NA
2015-12-14 18:15:00,76738540,158,223,322,104,148,214,936.97,12.74,55.12,41.9,129.36,-31.8,1445.67,NA
2015-12-14 18:16:00,76797388,154,221,320,101,146,212,873.76,12.72,55.32,45.55,127.91,-28.98,1437.77,NA
2015-12-14 18:17:00,76856236,158,223,326,90,149,194,898.43,12.72,55.28,40.58,123.11,-21.82,1435.43,NA
2015-12-14 18:18:00,76915085,154,223,335,101,148,222,897.36,12.64,55.47,45.22,128.88,-33.33,1451.13,NA
2015-12-14 18:19:00,76973933,158,230,342,104,152,227,890.7,12.67,55.63,46.54,131.76,-23.36,1442.99,NA
2015-12-14 18:20:00,77032781,158,226,342,104,149,227,948.84,12.67,55.65,44.22,127.91,-25.91,1441.57,NA
2015-12-14 18:21:00,77091628,154,221,321,102,146,213,929.53,12.7,55.66,45.22,128.4,-28.98,1436.72,NA
2015-12-14 18:22:00,77150476,161,235,338,106,155,224,873.62,12.75,55.61,43.89,130.8,-32.05,1470.75,NA
2015-12-14 18:23:00,77209325,156,230,339,102,152,225,882.98,12.75,55.57,41.24,123.59,-25.4,1482.85,NA
2015-12-14 18:24:00,77268173,157,221,323,103,146,214,906.44,12.74,55.64,42.23,125.99,-24.12,1465.16,NA
2015-12-14 18:25:00,77327021,161,232,345,106,153,229,894.43,12.75,55.51,41.57,127.43,-19.77,1446.03,NA
2015-12-14 18:26:00,77385869,160,233,340,106,154,226,865.06,12.68,55.85,43.56,132.24,-28.22,1461.84,NA
2015-12-14 18:27:00,77444717,162,234,331,107,155,220,871.43,12.64,55.82,38.59,119.27,-24.63,1468.03,NA
2015-12-14 18:28:00,77503564,161,230,337,106,152,224,894.89,12.55,55.9,43.89,127.43,-27.19,1454,NA
2015-12-14 18:29:00,77562414,166,241,346,109,159,230,868.69,12.46,56.05,42.57,130.32,-25.4,1437.65,NA
2015-12-14 18:30:00,77621261,166,239,349,110,158,232,882.14,12.37,56.55,47.87,132.24,-39.73,1463.35,NA
2015-12-14 18:32:00,77738957,160,238,348,105,157,231,871.95,12.42,56.52,39.91,120.23,-18.75,1424.52,NA
2015-12-14 18:33:00,77797805,164,241,364,109,160,241,866.78,12.36,56.66,41.24,128.4,-24.89,1451.07,NA
2015-12-14 18:34:00,77856654,165,240,356,109,159,236,871.53,12.28,56.97,44.89,129.84,-15.94,1452.88,NA
2015-12-14 18:35:00,77915510,164,239,352,108,158,234,869.52,12.24,57.53,48.86,138,-34.61,1456.2,NA
2015-12-14 18:36:00,77974357,158,229,327,104,151,217,880.42,12.32,57.72,45.22,125.03,-35.38,1448.42,NA
2015-12-14 18:37:00,78033205,158,226,332,104,149,220,869.99,12.45,57.12,42.57,127.91,-18.24,1453.18,NA
2015-12-14 18:38:00,78092053,160,224,330,105,148,219,872.74,12.57,56.75,42.57,123.11,-24.12,1488.81,NA
2015-12-14 18:39:00,78150901,162,234,336,107,154,223,867.38,12.6,56.62,40.58,124.55,-40.24,1514.57,NA
2015-12-14 18:40:00,78209750,165,236,347,109,156,230,871.99,12.49,56.7,40.91,125.99,-15.94,1471.28,NA
2015-12-14 18:41:00,78268598,165,235,353,109,156,234,867.66,12.43,56.97,39.91,127.91,-32.31,1489.53,NA
2015-12-14 18:42:00,78327446,160,231,347,105,153,230,872.22,12.4,57.18,41.24,125.03,-25.4,1456.05,NA
2015-12-14 18:43:00,78386293,159,232,344,105,154,228,875.06,12.41,57.48,44.55,137.04,-35.38,1470.49,NA
2015-12-14 18:44:00,78445141,163,234,347,107,155,230,871.9,12.43,57.53,45.55,128.4,-31.29,1459.09,NA
2015-12-14 18:45:00,78503990,160,234,355,105,155,236,876.32,12.48,57.67,39.58,125.03,-25.91,1449.98,NA
2015-12-14 18:46:00,78562838,163,236,354,107,156,235,872.55,12.49,57.34,38.59,120.23,-23.36,1462.96,NA
2015-12-14 18:47:00,78621686,169,243,361,111,161,240,875.48,12.43,57.34,42.23,127.43,-21.82,1451.72,NA
2015-12-14 18:48:00,78680533,167,242,356,110,160,236,867.66,12.4,57.7,44.89,131.28,-23.87,1460.05,NA
2015-12-14 18:49:00,78739381,164,236,337,108,156,223,875.02,12.36,58.16,45.88,128.4,-24.63,1441.76,NA
