DATE,TIME,DATE.TIME,PLACE,PM2.5,DateTime
12/11/2015,22:15:00,12/11/2015 22:15,B801,33,2015-12-11 22:15:00
12/11/2015,22:20:00,12/11/2015 22:20,B801,32.4,2015-12-11 22:20:00
12/11/2015,22:25:00,12/11/2015 22:25,B801,32.9,2015-12-11 22:25:00
12/11/2015,22:30:00,12/11/2015 22:30,B801,32.5,2015-12-11 22:30:00
12/11/2015,22:35:00,12/11/2015 22:35,B801,31.7,2015-12-11 22:35:00
12/11/2015,22:40:00,12/11/2015 22:40,B801,32.1,2015-12-11 22:40:00
12/11/2015,22:45:00,12/11/2015 22:45,B801,32.4,2015-12-11 22:45:00
12/11/2015,22:50:00,12/11/2015 22:50,B801,29.3,2015-12-11 22:50:00
12/11/2015,22:55:00,12/11/2015 22:55,B801,30.5,2015-12-11 22:55:00
12/11/2015,23:00:00,12/11/2015 23:00,B801,31.2,2015-12-11 23:00:00
12/11/2015,23:05:00,12/11/2015 23:05,B801,32.2,2015-12-11 23:05:00
12/11/2015,23:10:00,12/11/2015 23:10,B801,32.1,2015-12-11 23:10:00
12/11/2015,23:15:00,12/11/2015 23:15,B801,32.6,2015-12-11 23:15:00
12/11/2015,23:20:00,12/11/2015 23:20,B801,30.7,2015-12-11 23:20:00
12/11/2015,23:25:00,12/11/2015 23:25,B801,30.9,2015-12-11 23:25:00
12/11/2015,23:30:00,12/11/2015 23:30,B801,30,2015-12-11 23:30:00
12/11/2015,23:35:00,12/11/2015 23:35,B801,29.5,2015-12-11 23:35:00
12/11/2015,23:40:00,12/11/2015 23:40,B801,29.8,2015-12-11 23:40:00
12/11/2015,23:45:00,12/11/2015 23:45,B801,29.8,2015-12-11 23:45:00
12/11/2015,23:50:00,12/11/2015 23:50,B801,28.5,2015-12-11 23:50:00
12/11/2015,23:55:00,12/11/2015 23:55,B801,31.3,2015-12-11 23:55:00
12/12/2015,0:00:00,12/12/2015 0:00,B801,28.9,2015-12-12 00:00:00
12/12/2015,0:05:00,12/12/2015 0:05,B801,31.2,2015-12-12 00:05:00
12/12/2015,0:10:00,12/12/2015 0:10,B801,29,2015-12-12 00:10:00
12/12/2015,0:15:00,12/12/2015 0:15,B801,29.5,2015-12-12 00:15:00
12/12/2015,0:20:00,12/12/2015 0:20,B801,27.2,2015-12-12 00:20:00
12/12/2015,0:25:00,12/12/2015 0:25,B801,27.4,2015-12-12 00:25:00
12/12/2015,0:30:00,12/12/2015 0:30,B801,29.3,2015-12-12 00:30:00
12/12/2015,0:35:00,12/12/2015 0:35,B801,29,2015-12-12 00:35:00
12/12/2015,0:40:00,12/12/2015 0:40,B801,25.6,2015-12-12 00:40:00
12/12/2015,0:45:00,12/12/2015 0:45,B801,26.7,2015-12-12 00:45:00
12/12/2015,0:50:00,12/12/2015 0:50,B801,26.4,2015-12-12 00:50:00
12/12/2015,0:55:00,12/12/2015 0:55,B801,26.1,2015-12-12 00:55:00
12/12/2015,1:00:00,12/12/2015 1:00,B801,25.1,2015-12-12 01:00:00
12/12/2015,1:05:00,12/12/2015 1:05,B801,26.9,2015-12-12 01:05:00
12/12/2015,1:10:00,12/12/2015 1:10,B801,26.5,2015-12-12 01:10:00
12/12/2015,1:15:00,12/12/2015 1:15,B801,25.9,2015-12-12 01:15:00
12/12/2015,1:20:00,12/12/2015 1:20,B801,29.5,2015-12-12 01:20:00
12/12/2015,1:25:00,12/12/2015 1:25,B801,29.5,2015-12-12 01:25:00
12/12/2015,1:30:00,12/12/2015 1:30,B801,30,2015-12-12 01:30:00
12/12/2015,1:35:00,12/12/2015 1:35,B801,30.3,2015-12-12 01:35:00
12/12/2015,1:40:00,12/12/2015 1:40,B801,31,2015-12-12 01:40:00
12/12/2015,1:45:00,12/12/2015 1:45,B801,31.2,2015-12-12 01:45:00
12/12/2015,1:50:00,12/12/2015 1:50,B801,31.2,2015-12-12 01:50:00
12/12/2015,1:55:00,12/12/2015 1:55,B801,28.5,2015-12-12 01:55:00
12/12/2015,2:00:00,12/12/2015 2:00,B801,29.2,2015-12-12 02:00:00
12/12/2015,2:05:00,12/12/2015 2:05,B801,29.8,2015-12-12 02:05:00
12/12/2015,2:10:00,12/12/2015 2:10,B801,29.9,2015-12-12 02:10:00
12/12/2015,2:15:00,12/12/2015 2:15,B801,29.1,2015-12-12 02:15:00
12/12/2015,2:20:00,12/12/2015 2:20,B801,27.6,2015-12-12 02:20:00
12/12/2015,2:25:00,12/12/2015 2:25,B801,28,2015-12-12 02:25:00
12/12/2015,2:30:00,12/12/2015 2:30,B801,31,2015-12-12 02:30:00
12/12/2015,2:35:00,12/12/2015 2:35,B801,29.5,2015-12-12 02:35:00
12/12/2015,2:40:00,12/12/2015 2:40,B801,27.6,2015-12-12 02:40:00
12/12/2015,2:45:00,12/12/2015 2:45,B801,29.4,2015-12-12 02:45:00
12/12/2015,2:50:00,12/12/2015 2:50,B801,29.7,2015-12-12 02:50:00
12/12/2015,2:55:00,12/12/2015 2:55,B801,29.8,2015-12-12 02:55:00
12/12/2015,3:00:00,12/12/2015 3:00,B801,27.1,2015-12-12 03:00:00
12/12/2015,3:05:00,12/12/2015 3:05,B801,29.8,2015-12-12 03:05:00
12/12/2015,3:10:00,12/12/2015 3:10,B801,27.8,2015-12-12 03:10:00
12/12/2015,3:15:00,12/12/2015 3:15,B801,29.6,2015-12-12 03:15:00
12/12/2015,3:20:00,12/12/2015 3:20,B801,30.3,2015-12-12 03:20:00
12/12/2015,3:25:00,12/12/2015 3:25,B801,30.5,2015-12-12 03:25:00
12/12/2015,3:30:00,12/12/2015 3:30,B801,30,2015-12-12 03:30:00
12/12/2015,3:35:00,12/12/2015 3:35,B801,31.6,2015-12-12 03:35:00
12/12/2015,3:40:00,12/12/2015 3:40,B801,27.3,2015-12-12 03:40:00
12/12/2015,3:45:00,12/12/2015 3:45,B801,25.9,2015-12-12 03:45:00
12/12/2015,3:50:00,12/12/2015 3:50,B801,32,2015-12-12 03:50:00
12/12/2015,3:55:00,12/12/2015 3:55,B801,31,2015-12-12 03:55:00
12/12/2015,4:00:00,12/12/2015 4:00,B801,31.4,2015-12-12 04:00:00
12/12/2015,4:05:00,12/12/2015 4:05,B801,33.1,2015-12-12 04:05:00
12/12/2015,4:10:00,12/12/2015 4:10,B801,32.5,2015-12-12 04:10:00
12/12/2015,4:15:00,12/12/2015 4:15,B801,33.2,2015-12-12 04:15:00
12/12/2015,4:20:00,12/12/2015 4:20,B801,31.8,2015-12-12 04:20:00
12/12/2015,4:25:00,12/12/2015 4:25,B801,33.4,2015-12-12 04:25:00
12/12/2015,4:30:00,12/12/2015 4:30,B801,31.8,2015-12-12 04:30:00
12/12/2015,4:35:00,12/12/2015 4:35,B801,32.4,2015-12-12 04:35:00
12/12/2015,4:40:00,12/12/2015 4:40,B801,31.6,2015-12-12 04:40:00
12/12/2015,4:45:00,12/12/2015 4:45,B801,34.4,2015-12-12 04:45:00
12/12/2015,4:50:00,12/12/2015 4:50,B801,35.6,2015-12-12 04:50:00
12/12/2015,4:55:00,12/12/2015 4:55,B801,35.1,2015-12-12 04:55:00
12/12/2015,5:00:00,12/12/2015 5:00,B801,33.4,2015-12-12 05:00:00
12/12/2015,5:05:00,12/12/2015 5:05,B801,32.3,2015-12-12 05:05:00
12/12/2015,5:10:00,12/12/2015 5:10,B801,35.8,2015-12-12 05:10:00
12/12/2015,5:15:00,12/12/2015 5:15,B801,35.1,2015-12-12 05:15:00
12/12/2015,5:20:00,12/12/2015 5:20,B801,36.7,2015-12-12 05:20:00
12/12/2015,5:25:00,12/12/2015 5:25,B801,34.9,2015-12-12 05:25:00
12/12/2015,5:30:00,12/12/2015 5:30,B801,35.6,2015-12-12 05:30:00
12/12/2015,5:35:00,12/12/2015 5:35,B801,34.9,2015-12-12 05:35:00
12/12/2015,5:40:00,12/12/2015 5:40,B801,35.1,2015-12-12 05:40:00
12/12/2015,5:45:00,12/12/2015 5:45,B801,37.8,2015-12-12 05:45:00
12/12/2015,5:50:00,12/12/2015 5:50,B801,37.1,2015-12-12 05:50:00
12/12/2015,5:55:00,12/12/2015 5:55,B801,38,2015-12-12 05:55:00
12/12/2015,6:00:00,12/12/2015 6:00,B801,38.6,2015-12-12 06:00:00
12/12/2015,6:05:00,12/12/2015 6:05,B801,37.6,2015-12-12 06:05:00
12/12/2015,6:10:00,12/12/2015 6:10,B801,40.4,2015-12-12 06:10:00
12/12/2015,6:15:00,12/12/2015 6:15,B801,39.5,2015-12-12 06:15:00
12/12/2015,6:20:00,12/12/2015 6:20,B801,38.5,2015-12-12 06:20:00
12/12/2015,6:25:00,12/12/2015 6:25,B801,40.4,2015-12-12 06:25:00
12/12/2015,6:30:00,12/12/2015 6:30,B801,42,2015-12-12 06:30:00
12/12/2015,6:35:00,12/12/2015 6:35,B801,38.8,2015-12-12 06:35:00
12/12/2015,6:40:00,12/12/2015 6:40,B801,38.6,2015-12-12 06:40:00
12/12/2015,6:45:00,12/12/2015 6:45,B801,40.4,2015-12-12 06:45:00
12/12/2015,6:50:00,12/12/2015 6:50,B801,41,2015-12-12 06:50:00
12/12/2015,6:55:00,12/12/2015 6:55,B801,39.1,2015-12-12 06:55:00
12/12/2015,7:00:00,12/12/2015 7:00,B801,40.6,2015-12-12 07:00:00
12/12/2015,7:05:00,12/12/2015 7:05,B801,38.8,2015-12-12 07:05:00
12/12/2015,7:10:00,12/12/2015 7:10,B801,39,2015-12-12 07:10:00
12/12/2015,7:15:00,12/12/2015 7:15,B801,38.4,2015-12-12 07:15:00
12/12/2015,7:20:00,12/12/2015 7:20,B801,38.7,2015-12-12 07:20:00
12/12/2015,7:25:00,12/12/2015 7:25,B801,40.6,2015-12-12 07:25:00
12/12/2015,7:30:00,12/12/2015 7:30,B801,45.1,2015-12-12 07:30:00
12/12/2015,7:35:00,12/12/2015 7:35,B801,45.1,2015-12-12 07:35:00
12/12/2015,7:40:00,12/12/2015 7:40,B801,45.2,2015-12-12 07:40:00
12/12/2015,7:45:00,12/12/2015 7:45,B801,43.5,2015-12-12 07:45:00
12/12/2015,7:50:00,12/12/2015 7:50,B801,43.6,2015-12-12 07:50:00
12/12/2015,7:55:00,12/12/2015 7:55,B801,42.4,2015-12-12 07:55:00
12/12/2015,8:00:00,12/12/2015 8:00,B801,45.3,2015-12-12 08:00:00
12/12/2015,8:05:00,12/12/2015 8:05,B801,48.2,2015-12-12 08:05:00
12/12/2015,8:10:00,12/12/2015 8:10,B801,50.3,2015-12-12 08:10:00
12/12/2015,8:15:00,12/12/2015 8:15,B801,48.8,2015-12-12 08:15:00
12/12/2015,8:20:00,12/12/2015 8:20,B801,48.6,2015-12-12 08:20:00
12/12/2015,8:25:00,12/12/2015 8:25,B801,50,2015-12-12 08:25:00
12/12/2015,8:30:00,12/12/2015 8:30,B801,51.3,2015-12-12 08:30:00
12/12/2015,8:35:00,12/12/2015 8:35,B801,49.3,2015-12-12 08:35:00
12/12/2015,8:40:00,12/12/2015 8:40,B801,48.3,2015-12-12 08:40:00
12/12/2015,8:45:00,12/12/2015 8:45,B801,48,2015-12-12 08:45:00
12/12/2015,8:50:00,12/12/2015 8:50,B801,48.6,2015-12-12 08:50:00
12/12/2015,8:55:00,12/12/2015 8:55,B801,47.1,2015-12-12 08:55:00
12/12/2015,9:00:00,12/12/2015 9:00,B801,47.9,2015-12-12 09:00:00
12/12/2015,9:05:00,12/12/2015 9:05,B801,48.3,2015-12-12 09:05:00
12/12/2015,9:10:00,12/12/2015 9:10,B801,46.1,2015-12-12 09:10:00
12/12/2015,9:15:00,12/12/2015 9:15,B801,46.3,2015-12-12 09:15:00
12/12/2015,9:20:00,12/12/2015 9:20,B801,47.9,2015-12-12 09:20:00
12/12/2015,9:25:00,12/12/2015 9:25,B801,48.4,2015-12-12 09:25:00
12/12/2015,9:30:00,12/12/2015 9:30,B801,45.9,2015-12-12 09:30:00
12/12/2015,9:35:00,12/12/2015 9:35,B801,44.1,2015-12-12 09:35:00
12/12/2015,9:40:00,12/12/2015 9:40,B801,44.8,2015-12-12 09:40:00
12/12/2015,9:45:00,12/12/2015 9:45,B801,43.2,2015-12-12 09:45:00
12/12/2015,9:50:00,12/12/2015 9:50,B801,42.9,2015-12-12 09:50:00
12/12/2015,9:55:00,12/12/2015 9:55,B801,40.9,2015-12-12 09:55:00
12/12/2015,10:00:00,12/12/2015 10:00,B801,41.8,2015-12-12 10:00:00
12/12/2015,10:05:00,12/12/2015 10:05,B801,39.4,2015-12-12 10:05:00
12/12/2015,10:10:00,12/12/2015 10:10,B801,44.4,2015-12-12 10:10:00
12/12/2015,10:15:00,12/12/2015 10:15,B801,41.5,2015-12-12 10:15:00
12/12/2015,10:20:00,12/12/2015 10:20,B801,41.5,2015-12-12 10:20:00
12/12/2015,10:25:00,12/12/2015 10:25,B801,40.4,2015-12-12 10:25:00
12/12/2015,10:30:00,12/12/2015 10:30,B801,41.8,2015-12-12 10:30:00
12/12/2015,10:35:00,12/12/2015 10:35,B801,41.2,2015-12-12 10:35:00
12/12/2015,10:40:00,12/12/2015 10:40,B801,39,2015-12-12 10:40:00
12/12/2015,10:45:00,12/12/2015 10:45,B801,39.8,2015-12-12 10:45:00
12/12/2015,10:50:00,12/12/2015 10:50,B801,38.9,2015-12-12 10:50:00
12/12/2015,10:55:00,12/12/2015 10:55,B801,38.5,2015-12-12 10:55:00
12/12/2015,11:00:00,12/12/2015 11:00,B801,38.5,2015-12-12 11:00:00
12/12/2015,11:05:00,12/12/2015 11:05,B801,38.1,2015-12-12 11:05:00
12/12/2015,11:10:00,12/12/2015 11:10,B801,37.2,2015-12-12 11:10:00
12/12/2015,11:15:00,12/12/2015 11:15,B801,38.5,2015-12-12 11:15:00
12/12/2015,11:20:00,12/12/2015 11:20,B801,37.9,2015-12-12 11:20:00
12/12/2015,11:25:00,12/12/2015 11:25,B801,40,2015-12-12 11:25:00
12/12/2015,11:30:00,12/12/2015 11:30,B801,37.9,2015-12-12 11:30:00
12/12/2015,11:35:00,12/12/2015 11:35,B801,41.1,2015-12-12 11:35:00
12/12/2015,11:40:00,12/12/2015 11:40,B801,39.2,2015-12-12 11:40:00
12/12/2015,11:45:00,12/12/2015 11:45,B801,37.8,2015-12-12 11:45:00
12/12/2015,11:50:00,12/12/2015 11:50,B801,38.3,2015-12-12 11:50:00
12/12/2015,11:55:00,12/12/2015 11:55,B801,38.7,2015-12-12 11:55:00
12/12/2015,12:00:00,12/12/2015 12:00,B801,38,2015-12-12 12:00:00
12/12/2015,12:05:00,12/12/2015 12:05,B801,38.1,2015-12-12 12:05:00
12/12/2015,12:10:00,12/12/2015 12:10,B801,36.5,2015-12-12 12:10:00
12/12/2015,12:15:00,12/12/2015 12:15,B801,38.6,2015-12-12 12:15:00
12/12/2015,12:20:00,12/12/2015 12:20,B801,38.6,2015-12-12 12:20:00
12/12/2015,12:25:00,12/12/2015 12:25,B801,38.3,2015-12-12 12:25:00
12/12/2015,12:30:00,12/12/2015 12:30,B801,36.2,2015-12-12 12:30:00
12/12/2015,12:35:00,12/12/2015 12:35,B801,35.1,2015-12-12 12:35:00
12/12/2015,12:40:00,12/12/2015 12:40,B801,36.9,2015-12-12 12:40:00
12/12/2015,12:45:00,12/12/2015 12:45,B801,36.8,2015-12-12 12:45:00
12/12/2015,12:50:00,12/12/2015 12:50,B801,37.7,2015-12-12 12:50:00
12/12/2015,12:55:00,12/12/2015 12:55,B801,41,2015-12-12 12:55:00
12/12/2015,13:00:00,12/12/2015 13:00,B801,40,2015-12-12 13:00:00
12/12/2015,13:05:00,12/12/2015 13:05,B801,38.4,2015-12-12 13:05:00
12/12/2015,13:10:00,12/12/2015 13:10,B801,37.1,2015-12-12 13:10:00
12/12/2015,13:15:00,12/12/2015 13:15,B801,36.5,2015-12-12 13:15:00
12/12/2015,13:20:00,12/12/2015 13:20,B801,36.1,2015-12-12 13:20:00
12/12/2015,13:25:00,12/12/2015 13:25,B801,36.4,2015-12-12 13:25:00
12/12/2015,13:30:00,12/12/2015 13:30,B801,35.2,2015-12-12 13:30:00
12/12/2015,13:35:00,12/12/2015 13:35,B801,33.5,2015-12-12 13:35:00
12/12/2015,13:40:00,12/12/2015 13:40,B801,34.5,2015-12-12 13:40:00
12/12/2015,13:45:00,12/12/2015 13:45,B801,34.5,2015-12-12 13:45:00
12/12/2015,13:50:00,12/12/2015 13:50,B801,34.7,2015-12-12 13:50:00
12/12/2015,13:55:00,12/12/2015 13:55,B801,34.2,2015-12-12 13:55:00
12/12/2015,14:00:00,12/12/2015 14:00,B801,34.9,2015-12-12 14:00:00
12/12/2015,14:05:00,12/12/2015 14:05,B801,34.4,2015-12-12 14:05:00
12/12/2015,14:10:00,12/12/2015 14:10,B801,35,2015-12-12 14:10:00
12/12/2015,14:15:00,12/12/2015 14:15,B801,35.9,2015-12-12 14:15:00
12/12/2015,14:20:00,12/12/2015 14:20,B801,33.1,2015-12-12 14:20:00
12/12/2015,14:25:00,12/12/2015 14:25,B801,33.2,2015-12-12 14:25:00
12/12/2015,14:30:00,12/12/2015 14:30,B801,36.1,2015-12-12 14:30:00
12/12/2015,14:35:00,12/12/2015 14:35,B801,34,2015-12-12 14:35:00
12/12/2015,14:40:00,12/12/2015 14:40,B801,35,2015-12-12 14:40:00
12/12/2015,14:45:00,12/12/2015 14:45,B801,36.6,2015-12-12 14:45:00
12/12/2015,14:50:00,12/12/2015 14:50,B801,33.5,2015-12-12 14:50:00
12/12/2015,14:55:00,12/12/2015 14:55,B801,34.5,2015-12-12 14:55:00
12/12/2015,15:00:00,12/12/2015 15:00,B801,34.1,2015-12-12 15:00:00
12/12/2015,15:05:00,12/12/2015 15:05,B801,34.4,2015-12-12 15:05:00
12/12/2015,15:10:00,12/12/2015 15:10,B801,34.2,2015-12-12 15:10:00
12/12/2015,15:15:00,12/12/2015 15:15,B801,32.7,2015-12-12 15:15:00
12/12/2015,15:20:00,12/12/2015 15:20,B801,33.1,2015-12-12 15:20:00
12/12/2015,15:25:00,12/12/2015 15:25,B801,32.5,2015-12-12 15:25:00
12/12/2015,15:30:00,12/12/2015 15:30,B801,36.4,2015-12-12 15:30:00
12/12/2015,15:35:00,12/12/2015 15:35,B801,33.4,2015-12-12 15:35:00
12/12/2015,15:40:00,12/12/2015 15:40,B801,34.3,2015-12-12 15:40:00
12/12/2015,15:45:00,12/12/2015 15:45,B801,34,2015-12-12 15:45:00
12/12/2015,15:50:00,12/12/2015 15:50,B801,36.2,2015-12-12 15:50:00
12/12/2015,15:55:00,12/12/2015 15:55,B801,34.7,2015-12-12 15:55:00
12/12/2015,16:00:00,12/12/2015 16:00,B801,36.5,2015-12-12 16:00:00
12/12/2015,16:05:00,12/12/2015 16:05,B801,35.6,2015-12-12 16:05:00
12/12/2015,16:10:00,12/12/2015 16:10,B801,35.3,2015-12-12 16:10:00
12/12/2015,16:15:00,12/12/2015 16:15,B801,36.1,2015-12-12 16:15:00
12/12/2015,16:20:00,12/12/2015 16:20,B801,39.5,2015-12-12 16:20:00
12/12/2015,16:25:00,12/12/2015 16:25,B801,37.7,2015-12-12 16:25:00
12/12/2015,16:30:00,12/12/2015 16:30,B801,38.5,2015-12-12 16:30:00
12/12/2015,16:35:00,12/12/2015 16:35,B801,39.1,2015-12-12 16:35:00
12/12/2015,16:40:00,12/12/2015 16:40,B801,38,2015-12-12 16:40:00
12/12/2015,16:45:00,12/12/2015 16:45,B801,36.5,2015-12-12 16:45:00
12/12/2015,16:50:00,12/12/2015 16:50,B801,36.5,2015-12-12 16:50:00
12/12/2015,16:55:00,12/12/2015 16:55,B801,25.4,2015-12-12 16:55:00
12/12/2015,17:00:00,12/12/2015 17:00,B801,12.4,2015-12-12 17:00:00
12/12/2015,17:05:00,12/12/2015 17:05,B801,8.9,2015-12-12 17:05:00
12/12/2015,17:10:00,12/12/2015 17:10,B801,4.6,2015-12-12 17:10:00
12/12/2015,17:15:00,12/12/2015 17:15,B801,3.6,2015-12-12 17:15:00
12/12/2015,17:20:00,12/12/2015 17:20,B801,1.3,2015-12-12 17:20:00
12/12/2015,17:25:00,12/12/2015 17:25,B801,1,2015-12-12 17:25:00
12/12/2015,17:30:00,12/12/2015 17:30,B801,0.2,2015-12-12 17:30:00
12/12/2015,17:35:00,12/12/2015 17:35,B801,6.6,2015-12-12 17:35:00
12/12/2015,17:40:00,12/12/2015 17:40,B801,13.5,2015-12-12 17:40:00
12/12/2015,17:45:00,12/12/2015 17:45,B801,12,2015-12-12 17:45:00
12/12/2015,17:50:00,12/12/2015 17:50,B801,7.3,2015-12-12 17:50:00
12/12/2015,17:55:00,12/12/2015 17:55,B801,4.8,2015-12-12 17:55:00
12/12/2015,18:00:00,12/12/2015 18:00,B801,4.2,2015-12-12 18:00:00
12/12/2015,18:05:00,12/12/2015 18:05,B801,0.9,2015-12-12 18:05:00
12/12/2015,18:10:00,12/12/2015 18:10,B801,2.7,2015-12-12 18:10:00
12/12/2015,18:15:00,12/12/2015 18:15,B801,12.3,2015-12-12 18:15:00
12/12/2015,18:20:00,12/12/2015 18:20,B801,8.5,2015-12-12 18:20:00
12/12/2015,18:25:00,12/12/2015 18:25,B801,11.3,2015-12-12 18:25:00
12/12/2015,18:30:00,12/12/2015 18:30,B801,8.6,2015-12-12 18:30:00
12/12/2015,18:35:00,12/12/2015 18:35,B801,9,2015-12-12 18:35:00
12/12/2015,18:40:00,12/12/2015 18:40,B801,8.7,2015-12-12 18:40:00
12/12/2015,18:45:00,12/12/2015 18:45,B801,7,2015-12-12 18:45:00
12/12/2015,18:50:00,12/12/2015 18:50,B801,10.4,2015-12-12 18:50:00
12/12/2015,18:55:00,12/12/2015 18:55,B801,9.4,2015-12-12 18:55:00
12/12/2015,19:00:00,12/12/2015 19:00,B801,4.8,2015-12-12 19:00:00
12/12/2015,19:05:00,12/12/2015 19:05,B801,4.6,2015-12-12 19:05:00
12/12/2015,19:10:00,12/12/2015 19:10,B801,3.6,2015-12-12 19:10:00
12/12/2015,19:15:00,12/12/2015 19:15,B801,2.7,2015-12-12 19:15:00
12/12/2015,19:20:00,12/12/2015 19:20,B801,3.3,2015-12-12 19:20:00
12/12/2015,19:25:00,12/12/2015 19:25,B801,2.1,2015-12-12 19:25:00
12/12/2015,19:30:00,12/12/2015 19:30,B801,1.3,2015-12-12 19:30:00
12/12/2015,19:35:00,12/12/2015 19:35,B801,1.7,2015-12-12 19:35:00
12/12/2015,19:40:00,12/12/2015 19:40,B801,0.7,2015-12-12 19:40:00
12/12/2015,19:45:00,12/12/2015 19:45,B801,0.7,2015-12-12 19:45:00
12/12/2015,19:50:00,12/12/2015 19:50,B801,0.7,2015-12-12 19:50:00
12/12/2015,19:55:00,12/12/2015 19:55,B801,0.5,2015-12-12 19:55:00
12/12/2015,20:00:00,12/12/2015 20:00,B801,0.6,2015-12-12 20:00:00
12/12/2015,20:05:00,12/12/2015 20:05,B801,0.7,2015-12-12 20:05:00
12/12/2015,20:10:00,12/12/2015 20:10,B801,0,2015-12-12 20:10:00
12/12/2015,20:15:00,12/12/2015 20:15,B801,0,2015-12-12 20:15:00
12/12/2015,20:20:00,12/12/2015 20:20,B801,0.6,2015-12-12 20:20:00
12/12/2015,20:25:00,12/12/2015 20:25,B801,0,2015-12-12 20:25:00
12/12/2015,20:30:00,12/12/2015 20:30,B801,0.3,2015-12-12 20:30:00
12/12/2015,20:35:00,12/12/2015 20:35,B801,0,2015-12-12 20:35:00
12/12/2015,20:40:00,12/12/2015 20:40,B801,0,2015-12-12 20:40:00
12/12/2015,20:45:00,12/12/2015 20:45,B801,0,2015-12-12 20:45:00
12/12/2015,20:50:00,12/12/2015 20:50,B801,0,2015-12-12 20:50:00
12/12/2015,20:55:00,12/12/2015 20:55,B801,0.7,2015-12-12 20:55:00
12/12/2015,21:00:00,12/12/2015 21:00,B801,1.5,2015-12-12 21:00:00
12/12/2015,21:05:00,12/12/2015 21:05,B801,2.2,2015-12-12 21:05:00
12/12/2015,21:10:00,12/12/2015 21:10,B801,2.4,2015-12-12 21:10:00
12/12/2015,21:15:00,12/12/2015 21:15,B801,2.5,2015-12-12 21:15:00
12/12/2015,21:20:00,12/12/2015 21:20,B801,1.6,2015-12-12 21:20:00
12/12/2015,21:25:00,12/12/2015 21:25,B801,2,2015-12-12 21:25:00
12/12/2015,21:30:00,12/12/2015 21:30,B801,3.5,2015-12-12 21:30:00
12/12/2015,21:35:00,12/12/2015 21:35,B801,2.3,2015-12-12 21:35:00
12/12/2015,21:40:00,12/12/2015 21:40,B801,1.4,2015-12-12 21:40:00
12/12/2015,21:45:00,12/12/2015 21:45,B801,0.8,2015-12-12 21:45:00
12/12/2015,21:50:00,12/12/2015 21:50,B801,0.7,2015-12-12 21:50:00
12/12/2015,21:55:00,12/12/2015 21:55,B801,1.3,2015-12-12 21:55:00
12/12/2015,22:00:00,12/12/2015 22:00,B801,2.5,2015-12-12 22:00:00
12/12/2015,22:05:00,12/12/2015 22:05,B801,2.7,2015-12-12 22:05:00
12/12/2015,22:10:00,12/12/2015 22:10,B801,2.7,2015-12-12 22:10:00
12/12/2015,22:15:00,12/12/2015 22:15,B801,4.4,2015-12-12 22:15:00
12/12/2015,22:20:00,12/12/2015 22:20,B801,3.8,2015-12-12 22:20:00
12/12/2015,22:25:00,12/12/2015 22:25,B801,1.9,2015-12-12 22:25:00
12/12/2015,22:30:00,12/12/2015 22:30,B801,2.1,2015-12-12 22:30:00
12/12/2015,22:35:00,12/12/2015 22:35,B801,2,2015-12-12 22:35:00
12/12/2015,22:40:00,12/12/2015 22:40,B801,2.6,2015-12-12 22:40:00
12/12/2015,22:45:00,12/12/2015 22:45,B801,2.4,2015-12-12 22:45:00
12/12/2015,22:50:00,12/12/2015 22:50,B801,2.1,2015-12-12 22:50:00
12/12/2015,22:55:00,12/12/2015 22:55,B801,3.6,2015-12-12 22:55:00
12/12/2015,23:00:00,12/12/2015 23:00,B801,2.6,2015-12-12 23:00:00
12/12/2015,23:05:00,12/12/2015 23:05,B801,1.3,2015-12-12 23:05:00
12/12/2015,23:10:00,12/12/2015 23:10,B801,1,2015-12-12 23:10:00
12/12/2015,23:15:00,12/12/2015 23:15,B801,1.2,2015-12-12 23:15:00
12/12/2015,23:20:00,12/12/2015 23:20,B801,0.7,2015-12-12 23:20:00
12/12/2015,23:25:00,12/12/2015 23:25,B801,0.7,2015-12-12 23:25:00
12/12/2015,23:30:00,12/12/2015 23:30,B801,0.6,2015-12-12 23:30:00
12/12/2015,23:35:00,12/12/2015 23:35,B801,0.5,2015-12-12 23:35:00
12/12/2015,23:40:00,12/12/2015 23:40,B801,0.7,2015-12-12 23:40:00
12/12/2015,23:45:00,12/12/2015 23:45,B801,0.7,2015-12-12 23:45:00
12/12/2015,23:50:00,12/12/2015 23:50,B801,0,2015-12-12 23:50:00
12/12/2015,23:55:00,12/12/2015 23:55,B801,0.2,2015-12-12 23:55:00
12/13/2015,0:00:00,12/13/2015 0:00,B801,0,2015-12-13 00:00:00
12/13/2015,0:05:00,12/13/2015 0:05,B801,0.7,2015-12-13 00:05:00
12/13/2015,0:10:00,12/13/2015 0:10,B801,0.7,2015-12-13 00:10:00
12/13/2015,0:15:00,12/13/2015 0:15,B801,0.2,2015-12-13 00:15:00
12/13/2015,0:20:00,12/13/2015 0:20,B801,0,2015-12-13 00:20:00
12/13/2015,0:25:00,12/13/2015 0:25,B801,0,2015-12-13 00:25:00
12/13/2015,0:30:00,12/13/2015 0:30,B801,0,2015-12-13 00:30:00
12/13/2015,0:35:00,12/13/2015 0:35,B801,0.2,2015-12-13 00:35:00
12/13/2015,0:40:00,12/13/2015 0:40,B801,0.2,2015-12-13 00:40:00
12/13/2015,0:45:00,12/13/2015 0:45,B801,0.7,2015-12-13 00:45:00
